,race_date,race_no,horse_no,horse_name,rtg,jockey,horse_wt,rider_wt,act_wt,trainer,bar,finish,finish_time
1210,20240120,9,4,RACE FOR FAME,26,R SHAFIQ,486,55.0,55.2,AB ABDULLAH,9,10,1:28.98
1211,20240114,1,4,LUKE MAN,26,R NUQMAN* c1,519,54.5,54.1,S HAMILTON,9,1,1:11.95
1212,20240114,1,3,VAIN TYCOON,29,S RUZAINI,560,56.0,56.2,HY CHENG,1,2,1:12.00
1213,20240114,1,2,UNLEASH THE DRAGON,30,A SURIYA c2,499,56.5,54.9,AB ABDULLAH,7,3,1:12.35
1214,20240114,1,1,OTTAWA,35,A NAZIR* c3,508,59.0,56.3,F MAYNARD,6,4,1:12.88
1215,20240114,1,7,KUBERA'S CHIEF,22,SU LIM,459,52.5,53.8,SY LIM,10,5,1:13.00
1216,20240114,1,6,MISE EN GARDE,23,WW CHEAH c2,478,53.0,53.3,R LINES,8,6,1:13.03
1217,20240114,1,9,AYAAN,21,A AZIZI* c3,495,52.0,52.1,K ANANTHEN,4,7,1:13.20
1218,20240114,1,10,SO BEAUTIFUL,20,I FIKRI* c3,471,52.0,51.7,S SIVA,5,8,1:13.28
1219,20240114,1,8,RAINBOW FISH,22,S SHAZMIN* c3,475,52.5,51.6,EP TAN,2,9,1:13.32
1220,20240114,1,5,TILSWORTH JACOBI,24,S HAFIS c1,400,53.5,52.7,F MAYNARD,3,10,1:14.07
1221,20240114,2,4,CAPTAIN LEGACY,28,S RUZAINI,538,55.5,55.6,K ANANTHEN,4,1,1:11.46
1222,20240114,2,6,GOOD WARRIOR,25,A SURIYA c2,494,54.0,52.4,SY LIM,10,2,1:12.12
1223,20240114,2,9,MAGIC PLAYER,22,SU LIM,451,52.5,53.8,HY CHENG,1,3,1:12.22
1224,20240114,2,3,MONDAY,30,R NUQMAN* c1,473,56.5,55.6,BT LIM,7,4,1:12.28
1225,20240114,2,5,RACE FOR FAME,27,R SHAFIQ,491,55.0,55.0,AB ABDULLAH,6,5,1:12.58
1226,20240114,2,8,D'GREAT STRIKE,22,S SHAZMIN* c3,507,52.5,51.8,EP TAN,3,6,1:12.65
1227,20240114,2,7,META SPRING,25,S HAFIS c1,479,54.0,53.1,F MAYNARD,2,7,1:13.00
1228,20240114,2,10,APOLLO ROCK,20,M SEELAN* c4,501,52.0,51.9,R LINES,5,8,1:13.26
1229,20240114,2,2,NEW GARDEN,31,WW CHEAH c2,541,57.0,55.4,R LINES,8,9,1:14.00
1230,20240114,2,1,QIJI STAR,35,J DE SOUZA,450,59.0,59.1,S DUNDERDALE,9,10,1:16.91
1231,20240114,3,2,ORDOS LEGEND,40,J DE SOUZA,475,57.5,57.7,SY LIM,2,1,1:23.45
1232,20240114,3,3,UPTOWN GIRL,39,A AZIZI* c3,449,57.0,54.3,NM SELVAN,1,2,1:24.03
1233,20240114,3,7,EL MACHO,31,SU LIM,465,53.0,53.8,HY CHENG,6,3,1:24.37
1234,20240114,3,5,STARHARMONY,34,SN SHIVA* c3,509,54.5,51.7,K COETZEE,8,4,1:25.12
1235,20240114,3,4,ELISE,36,A NAZIR* c3,524,55.5,53.3,EP TAN,4,5,1:25.57
1236,20240114,3,1,GASSUR,43,R SHAFIQ,463,59.0,59,AB ABDULLAH,5,6,1:25.84
1237,20240114,3,9,AUSSIE EAGLE,23,S SHAZMIN* c3,440,52.0,51.5,S SIVA,3,7,1:26.54
1238,20240114,3,10,BEAUTIFUL ONE,22,M SEELAN* c4,456,52.0,51.9,L MOY,7,8,1:26.88
1239,20240114,4,6,LEGACY ROAR,51,S RUZAINI,530,54.0,54.3,K ANANTHEN,4,1,1:23.15
1240,20240114,4,4,VALERIE PEGASUS,53,J DE SOUZA,429,55.0,55.3,NM SELVAN,3,2,1:23.45
1241,20240114,4,5,THOUSAND MILE EYE,52,SU LIM,478,54.5,54.5,HY CHENG,7,3,1:23.59
1242,20240114,4,3,PACIFIC EMPIRE,60,R NUQMAN* c1,466,58.5,57.6,KC TIANG,5,4,1:23.78
1243,20240114,4,9,DISCRETELY RED,44,S HAFIS c1,405,52.0,51.4,KF WONG,10,5,1:23.94
1244,20240114,4,7,ICHIKA BACHIKA,49,J DANIEL c1,482,53.0,53.4,S DUNDERDALE,9,6,1:24.25
1245,20240114,4,10,SILENT PRINCE,44,A SURIYA c2,461,52.0,51.6,C LECK,6,7,1:24.60
1246,20240114,4,1,RESOLUTE,61,M EKDIHAR* c3,466,59.0,56.4,L MOY,8,8,1:24.79
1247,20240114,4,8,HARVEST,46,M SEELAN* c4,454,52.0,51.9,R LINES,1,9,1:25.53
1248,20240114,4,2,GOLDEN PEAK,60,R SHAFIQ,506,58.5,58.5,AB ABDULLAH,2,10,1:25.97
1249,20240114,5,5,SHOW HAND,55,L DE SOUZA,476,56.0,56.2,L MOY,9,1,1:42.99
1250,20240114,5,10,PACIFIC THUNDER,46,R SHAFIQ,482,52.0,53.2,KC TIANG,10,2,1:43.52
1251,20240114,5,3,BALKAN,56,A SURIYA c2,485,56.5,54.7,AB ABDULLAH,1,3,1:43.59
1252,20240114,5,7,BIG FRANCK,51,J DANIEL c1,460,54.0,53.5,S DUNDERDALE,3,4,1:44.36
1253,20240114,5,6,LEGEND WAR,52,S RUZAINI,496,54.5,54.5,HY CHENG,4,5,1:45.02
1254,20240114,5,9,CAVALLA COURT,49,SU LIM,456,53.0,53.8,NM SELVAN,2,6,1:45.31
1255,20240114,5,2,SOMAR,57,A AZIZI* c3,515,57.0,54.3,NM SELVAN,6,7,1:46.04
1256,20240114,5,8,ELITE QUARTETO,51,M EKDIHAR* c3,463,54.0,53.7,SY LIM,5,8,1:46.16
1257,20240114,5,4,MANDRAKE,55,S HAFIS c1,454,56.0,55.4,K COETZEE,8,9,1:47.28
1258,20240114,5,1,KRUGER,61,KC THAM c1,489,59.0,58.3,I ISMADI,7,10,1:49.00
1259,20240114,6,5,WECANDO,58,S HAFIS c1,494,57.5,56.5,F MAYNARD,1,1,1:05.21
1260,20240114,6,8,VILLAGE WARRIOR,51,KC THAM c1,475,54.0,54.5,I ISMADI,9,2,1:05.37
1261,20240114,6,6,MENTAL,56,L DE SOUZA,493,56.5,56.5,C LECK,3,3,1:05.38
1262,20240114,6,1,SKYFALL,61,R SHAFIQ,501,59.0,59.0,AB ABDULLAH,5,4,1:05.62
1263,20240114,6,3,PEER GYNT,60,S RUZAINI,496,58.5,58.5,HY CHENG,6,5,1:05.78
1264,20240114,6,4,ELITE WATERGHOST,59,M EKDIHAR* c3,482,58.0,55.1,SY LIM,2,6,1:05.83
1265,20240114,6,2,JOKER NINE SIX,60,A SURIYA c2,525,58.5,56.6,V SIVAN,4,7,1:05.98
1266,20240114,6,7,TOP GUN,51,J DANIEL c1,507,54.0,53.7,S DUNDERDALE,10,8,1:06.54
1267,20240114,6,10,CAORUNN,45,SU LIM,514,52.0,53.8,S HAMILTON,8,9,1:06.60
1268,20240114,6,9,SUPER HERO,50,M SEELAN* c4,548,53.5,52.0,R LINES,7,10,1:06.62
1269,20240114,7,6,LIM'S BETTERREADY,56,J DANIEL c1,430,56.5,55.5,L MOY,1,1,1:03.82
1270,20240114,7,7,DRAGON CAVALLO,55,R NUQMAN* c1,442,56.0,58.5,HY CHENG,3,2,1:04.00
1271,20240114,7,5,TERMS OF REFERENCE,59,KC THAM c1,498,58.0,57.2,S HAMILTON,8,3,1:04.50
1272,20240114,7,11,AIR BOSS,48,SU LIM,505,52.5,53.7,WC LIM,7,4,1:04.81
1273,20240114,7,2,DOCTOR GINGER,60,J DE SOUZA,488,58.5,58.5,SY LIM,5,5,1:04.82
1274,20240114,7,1,ALSHEIKH,61,R SHAFIQ,465,59.0,59.1,AB ABDULLAH,2,6,1:04.97
1275,20240114,7,3,MR G,59,A NAZIR* c3,495,58.0,55.2,F MAYNARD,9,7,1:05.30
1276,20240114,7,8,CH FORTUNE,51,S RUZAINI,457,54.0,54.4,KC TIANG,4,8,1:05.48
1277,20240114,7,10,MISS THYRA,49,A AZIZI* c3,440,53.0,52.3,NM SELVAN,10,9,1:05.83
1278,20240114,7,9,D'GREAT LIGHT,50,M LUKMAN* c3,487,53.5,52.3,S SIVA,6,10,1:07.77
1279,20240114,8,5,POLO BOY,47,S ZULFIKRI c2,490,55.0,55.4,S SIVA,3,1,1:05.05
1280,20240114,8,8,TAKREEM,44,R SHAFIQ,498,53.5,53.6,AB ABDULLAH,2,2,1:05.37
1281,20240114,8,2,MYO,54,L DE SOUZA,493,58.5,58.7,R LINES,6,3,1:05.42
1282,20240114,8,6,BINTANG TIMOR,45,M LUKMAN* c3,481,54.0,52.3,V SIVAN,9,4,1:05.44
1283,20240114,8,1,TAU KEH SOH,55,A NAZIR* c3,436,59.0,56.1,F MAYNARD,5,5,1:05.47
1284,20240114,8,3,ATTENTION,52,R NUQMAN* c1,529,57.5,56.7,S DUNDERDALE,4,6,1:05.63
1285,20240114,8,7,HELLO BOSS,45,J DANIEL c1,466,54.0,54.2,L MOY,7,7,1:05.65
1286,20240114,8,4,MAGIC KID,47,M EKDIHAR* c3,509,55.0,53.7,R LINES,8,8,1:05.70
1287,20240114,8,9,WINNER POWER,44,A AZIZI* c3,469,53.5,52.4,NM SELVAN,10,9,1:05.83
1288,20240114,8,10,ZILFIKAR,44,SU LIM,483,53.5,53.8,S HAMILTON,1,10,1:05.92
1289,20240114,9,2,ELITE SAINT,41,J DANIEL c1,459,58.0,57.2,I ISMADI,5,1,1:11.34
1290,20240114,9,3,HAPPY PRINCESS,41,R SHAFIQ,488,58.0,58.1,KC TIANG,6,2,1:11.46
1291,20240114,9,4,LOVING BABE,41,R NUQMAN* c1,488,58.0,57.1,BT LIM,8,3,1:11.56
1292,20240114,9,8,OUD WOOD,38,S RUZAINI,479,56.5,56.5,K ANANTHEN,4,4,1:11.60
1293,20240114,9,5,STAY THE COURSE,41,WW CHEAH c2,530,58.0,56.0,R LINES,7,5,1:12.24
1294,20240114,9,1,GOLDEN HORSE,43,M LUKMAN* c3,466,59.0,56.0,WC LIM,3,6,1:12.56
1295,20240114,9,10,LET'S COME ON BABY,36,SU LIM,466,55.5,55.6,HY CHENG,2,7,1:13.01
1296,20240114,9,9,CANDY RAIN,36,A NAZIR* c3,473,55.5,53.5,F MAYNARD,1,8,1:13.37
1297,20240114,9,6,FLAMING DASH,39,S ZULFIKRI c2,505,57.0,55.6,S SIVA,10,9,1:13.40
1298,20240114,9,7,SIVAJI ROCKET,39,KC THAM c1,480,57.0,56.2,WC LIM,9,10,1:14.42
1299,20240114,10,5,ALL WHITE,38,S HAFIS c1,449,57.5,56.5,C LECK,6,1,1:10.79
1300,20240114,10,4,HOLY ELEANOR,39,J DANIEL c1,490,58.0,57.2,S DUNDERDALE,9,2,1:11.26
1301,20240114,10,2,SHANGANI,41,A NAZIR* c3,436,59.0,56.1,F MAYNARD,2,3,1:11.52
1302,20240114,10,10,FARDUS,27,A SURIYA c2,451,52.0,51.5,SY LIM,4,4,1:12.30
1303,20240114,10,6,BEIJING STAR,37,SU LIM,446,57.0,57.1,EP TAN,7,5,1:12.33
1304,20240114,10,9,GENERATION M,31,WW CHEAH c2,497,54.0,53.2,R LINES,8,6,1:12.68
1305,20240114,10,1,CAPONE,41,R NUQMAN* c1,516,59.0,58,HY CHENG,1,7,1:12.69
1306,20240114,10,3,XIONG FONG,41,M LUKMAN* c3,486,59.0,56.0,WC LIM,5,8,1:13.41
1307,20240114,10,7,DEPENDABLE,36,S RUZAINI,493,56.5,56.5,HY CHENG,3,9,1:14.46
1308,20240114,10,8,RUNNING SPIRIT,32,R SHAFIQ,440,54.5,54.6,AB ABDULLAH,10,10,1:14.59
1309,20240113,1,4,KING POWER,39,KC THAM c1,444,58,-,W LOOI,2,1,5.90.30
1310,20240113,1,7,JAPAN CAPTAIN,21,SN SHIVA* c3,469,52,-,K COETZEE,1,2,---
1311,20240113,1,6,FLYING SPIDER,24,S RUZAINI,403,52,-,P LEE,3,3,---
1312,20240113,1,5,THE SWAN,27,S ANANDAN,453,52,-,SHANMUGAM,4,4,---
1313,20240113,2,8,USA CAPTAIN,22,SN SHIVA* c3,501,52.5,-,K COETZEE,9,1,1.11.83
1314,20240113,2,2,ROCK ME EASY,34,S SALEE,536,58.5,-,P LEE,4,2,---
1315,20240113,2,11,PENANG MAN,20,N SHAHRONNIZAM* c4,418,52,-,B NG,3,3,---
1316,20240113,2,9,YOU ARE SPECIAL,22,AK LIM,443,52.5,-,PK LEONG,8,4,---
1317,20240113,2,10,COUNTRY LAW,20,S RUZAINI,492,52,-,S COOK,2,5,---
1318,20240113,2,7,PARISBAS,22,J CHUAH,432,52.5,-,P ARUMUGAM,7,6,---
1319,20240113,2,5,ADIRA PEGASUS,27,A AZIZI* c3,436,55,-,T ASOGAN,1,7,---
1320,20240113,2,4,LEESTOWN EXPRESS,28,KC THAM c1,482,55.5,-,P ARUMUGAM,5,8,---
1321,20240113,2,3,LAGI BOLEH,30,S ANANDAN,446,56.5,-,SHANMUGAM,6,9,---
1322,20240113,2,6,BITCOIN KING,36,J DANIEL c1,468,52.5,-,K COETZEE,10,10,---
1323,20240113,3,7,ZAC ACE,44,S RUZAINI,465,52.5,-,W LOOI,4,1,1.11.43
1324,20240113,3,1,BLAZING KID,57,KC THAM c1,497,59,-,P LEE,3,2,---
1325,20240113,3,5,ZHU CAPTAIN,46,SN SHIVA* c3,509,53.5,-,K COETZEE,2,3,---
1326,20240113,3,3,SPIDERMAN,52,S SALEE,471,56.5,-,P LEE,1,4,---
1327,20240113,3,4,GENERAL NIX,50,AK LIM,531,55.5,-,B NG,5,5,---
1328,20240113,4,1,BIG MONKEY,42,N SHAHRONNIZAM* c4,470,59,-,B NG,4,1,1.25.36
1329,20240113,4,3,HELLO MONDAY,29,S RUZAINI,420,52.5,-,S COOK,6,2,---
1330,20240113,4,5,ULURU,28,SN SHIVA* c3,413,52,-,K COETZEE,3,3,---
1331,20240113,4,4,MYSTICAL STAR,28,AK LIM,509,52,-,B NG,5,4,---
1332,20240113,4,6,LEEDSTHEWAY,25,KC THAM c1,455,52,-,P ARUMUGAM,2,5,---
1333,20240113,4,7,MAGICAL PARK,25,A AZIZI* c3,498,52,-,T ASOGAN,1,6,---
1334,20240107,1,8,OFFICIAL,24,S RUZAINI,478,54.0,54.4,KC TIANG,3,1,1:46.46
1335,20240107,1,1,CHER,34,A AZIZI* c3,453,59.0,56.1,NM SELVAN,9,2,1:46.97
1336,20240107,1,10,KALA GHODA,20,M EKDIHAR* c3,483,52.0,51.9,L MOY,8,3,1:47.39
1337,20240107,1,6,TIN'S MACHINE,28,SU LIM,468,56.0,56.1,WC LIM,1,4,1:47.88
1338,20240107,1,9,JJ STAR,22,A NAZIR* c3,573,53.0,52.6,S SIVA,4,5,1:47.91
1339,20240107,1,2,HOSAYLIAO,34,M LUKMAN* c3,512,59.0,56,WC LIM,11,6,1:48.13
1340,20240107,1,7,TWINKLE STAR,25,H HAIKAL* c3,554,54.5,51.5,HY CHENG,5,7,1:50.19
1341,20240107,1,5,MEWTWO,29,I FIKRI* c3,446,56.5,53.6,L MOY,2,8,1:50.64
1342,20240107,1,4,MIGHT IS RIGHT,31,AK LIM,522,57.5,57.6,AB ABDULLAH,6,9,1:50.96
1343,20240107,1,3,LION KING,34,R SHAFIQ,585,59.0,59,HY CHENG,7,10,1:56.95
1344,20240107,2,1,CHAMPAGNE FINALE,43,M EKDIHAR* c3,507,59.0,56,SY LIM,5,1,1:47.20
1345,20240107,2,2,MIEJ,41,M LUKMAN* c3,474,58.0,55.4,WC LIM,1,2,1:47.24
1346,20240107,2,5,HAPPY MAGIC,37,S RUZAINI,491,56.0,56.1,HY CHENG,3,3,1:47.32
1347,20240107,2,7,WAIMEA,37,I FIKRI* c3,513,56.0,53.1,L MOY,4,4,1:48.07
1348,20240107,2,6,LIM'S SPHERE,37,T AMMAR* c3,460,56.0,53.4,L MOY,6,5,1:48.28
1349,20240107,2,3,TYPHOON,40,J DE SOUZA,488,57.5,57.7,S DUNDERDALE,7,6,1:48.31
1350,20240107,2,8,SHENG PROISIR,35,SU LIM,485,55.0,55.2,HY CHENG,8,7,1:48.67
1351,20240107,2,4,FLAMING PHOENIX,38,R SHAFIQ,515,56.5,56.5,KC TIANG,2,8,1:49.61
1352,20240107,3,3,BLEU MARINE,57,H HAIKAL* c3,510,57.0,54,HY CHENG,1,1,1:37.58
1353,20240107,3,10,FAMOUS NAME,44,AK LIM,467,52.0,53.7,AB ABDULLAH,7,2,1:38.21
1354,20240107,3,6,PACIFIC WINDSOR,49,S RUZAINI,470,53.0,53.8,KC TIANG,2,3,1:38.53
1355,20240107,3,7,TAUBOSS,49,A SURIYA c2,507,53.0,51.1,SY LIM,8,4,1:39.17
1356,20240107,3,5,MAGIC KID,49,M EKDIHAR* c3,519,53.0,52.5,R LINES,6,5,1:39.65
1357,20240107,3,4,CONGAREE,54,I FIKRI* c3,515,55.5,52.6,L MOY,9,6,1:40.13
1358,20240107,3,1,INTREPID,61,J DANIEL c1,460,59.0,58,S DUNDERDALE,5,7,1:40.25
1359,20240107,3,9,BAGHDAD,45,A AZIZI* c3,528,52.0,51.9,NM SELVAN,10,8,1:41.42
1360,20240107,3,2,CLERGYMAN,58,S HAFIS c1,485,57.5,56.6,F MAYNARD,4,9,1:41.91
1361,20240107,4,4,MILITARY FLAG,52,J DE SOUZA,487,58.0,58.1,S DUNDERDALE,3,1,1:21.59
1362,20240107,4,3,BLACK PRINCE,55,KC THAM c1,511,58.0,57,EP TAN,2,2,1:21.84
1363,20240107,4,6,BE YOURSELF,32,H HAIKAL* c3,485,58.0,55.1,HY CHENG,9,3,1:22.10
1364,20240107,4,2,ANKARA,53,AK LIM,519,59.0,59,AB ABDULLAH,7,4,1:22.72
1365,20240107,4,5,TOP SHOW,42,I FIKRI* c3,541,58.0,55,L MOY,8,5,1:22.74
1366,20240107,4,1,GOLDEN BLISS,59,R SHAFIQ,494,59.0,59.2,KC TIANG,5,6,1:23.37
1367,20240107,4,7,KNIGHT COMMAND,24,S HAFIS c1,471,58.0,57.3,M SUKRI,10,7,1:23.89
1368,20240107,4,10,MIRACLE STAR,0,M SEELAN* c4,453,56.5,53.6,R LINES,6,8,1:24.08
1369,20240107,4,8,YINYANG,20,A SURIYA c2,513,58.0,56,AB ABDULLAH,1,9,1:25.53
1370,20240107,4,9,GOLD DIGGER,54,S RUZAINI,457,56.5,56.6,HY CHENG,4,10,1:26.29
1371,20240107,5,7,LIM'S UNIQUE,45,I FIKRI* c3,496,55.0,52.3,L MOY,4,1,1:17.52
1372,20240107,5,9,THE SAINT,45,S HAFIS c1,471,55.0,54,AB ABDULLAH,2,2,1:18.39
1373,20240107,5,5,STRETCHY FOUR,48,H HAIKAL* c3,497,56.5,53.6,HY CHENG,7,3,1:18.45
1374,20240107,5,6,XANTHOS,48,A AZIZI* c3,548,56.5,53.8,NM SELVAN,8,4,1:18.55
1375,20240107,5,2,SHANGHAI CAPTAIN,51,M EKDIHAR* c3,497,58.0,55.1,R LINES,1,5,1:18.61
1376,20240107,5,11,SHINE SHINE,48,M SEELAN* c4,493,56.5,53.6,R LINES,5,6,1:18.87
1377,20240107,5,1,ESTIJAAB,53,J DE SOUZA,501,59.0,59.2,AB ABDULLAH,3,7,1:19.17
1378,20240107,5,10,HAPPY THIRTYNINE,44,A SURIYA c2,524,54.5,52.8,M SUKRI,10,8,1:19.70
1379,20240107,5,3,BALIN,50,S RUZAINI,484,57.5,57.6,S DUNDERDALE,9,9,1:21.35
1380,20240107,5,8,PACIFIC GLORY,45,R SHAFIQ,532,55.0,55.1,KC TIANG,6,10,1:23.05
1381,20240106,1,7,KING OF GLORY,36,S SADDAM,424,55.5,-,R LINES,6,1,1.40.74
1382,20240106,1,2,KING RAVANA,43,KC THAM c1,485,59,-,P LEE,5,2,---
1383,20240106,1,8,SUPREME JUSTICE,35,SU LIM,509,55,-,P LEE,8,3,---
1384,20240106,1,4,SUCCESS STREET,41,P HARIS* c3,447,58,-,S COOK,10,4,---
1385,20240106,1,5,EKRAAR PHOENIX,39,J DANIEL c1,496,57,-,K COETZEE,4,5,---
1386,20240106,1,6,GOLDEN LIGHTNING,38,AK LIM,402,56.5,-,WC LIM,9,6,---
1387,20240106,1,9,MAZANZE,26,HOW YANG c3,514,52,-,K COETZEE,3,7,---
1388,20240106,1,1,GOLDEN SHOW,43,A AZIZI* c3,537,59,-,T ASOGAN,7,8,---
1389,20240106,1,10,SIR ELTON,26,SN SHIVA* c3,491,52,-,K COETZEE,2,9,---
1390,20240106,1,3,MULTIBLUE SHARK,43,S RUZAINI,531,59,-,S COOK,1,10,---
1391,20240106,2,7,BLACK TAIPAN,20,S RUZAINI,440,52.5,-,HY CHENG,10,1,1.41.31
1392,20240106,2,6,TRINITY HONOR,24,SU LIM,473,54.5,-,P LEE,7,2,---
1393,20240106,2,8,BULL RUN,20,J DANIEL c1,472,52.5,-,SHANMUGAM,8,3,---
1394,20240106,2,1,INTROIT,32,P HARIS* c3,507,59,-,KF WONG,6,4,---
1395,20240106,2,9,DREAMS CAN BE REAL,20,AK LIM,457,52.5,-,K COETZEE,3,5,---
1396,20240106,2,10,THE JEWELLER,20,HOW YANG c3,521,52.5,-,K COETZEE,2,6,---
1397,20240106,2,4,SUPREME SUCCESS,28,S ANANDAN,507,56.5,-,SHANMUGAM,4,7,---
1398,20240106,2,3,TRIPLE ONE STAR,29,KP LIM c3,465,57,-,R LINES,9,8,---
1399,20240106,2,2,BLUE EYED BOY,30,S SADDAM,486,57.5,-,P LEE,5,9,---
1400,20240106,2,5,SOON YOU THINK,25,SN SHIVA* c3,490,55,-,K COETZEE,1,10,---
1401,20240106,3,11,BRISTOL DIAMOND,25,SN SHIVA* c3,480,52,-,K COETZEE,7,1,1.21.07
1402,20240106,3,10,KIPEH,26,AK LIM,417,52,-,PK LEONG,6,2,---
1403,20240106,3,6,ROCK ME EASY,34,KC THAM c1,539,54.5,-,P LEE,5,3,---
1404,20240106,3,8,ANOTHER SHOW,29,H HAIKAL* c3,500,52,-,HY CHENG,1,4,---
1405,20240106,3,2,GOLDEN CUP,40,S RUZAINI,444,57.5,-,HY CHENG,9,5,---
1406,20240106,3,12,PURE PERFECTION,23,SU LIM,488,52,-,WC LIM,8,6,---
1407,20240106,3,3,BEIHAI TURBO,37,J DANIEL c1,482,56,-,K COETZEE,10,7,---
1408,20240106,3,4,TRAFALGAR,37,KP LIM c3,468,56,-,R LINES,2,8,---
1409,20240106,3,7,ADIRA PEGASUS,29,A AZIZI* c3,430,52,-,T ASOGAN,3,9,---
1410,20240106,3,1,JULIUS CAESAR,38,S SADDAM,507,59,-,K COETZEE,4,10,---
1411,20240106,4,8,ULURU,24,P HARIS* c3,413,54,-,K COETZEE,9,1,1.22.19
1412,20240106,4,5,HEX MARK,28,SU LIM,483,56,-,HY CHENG,6,2,---
1413,20240106,4,12,WINNING SMILE,20,SN SHIVA* c3,467,52,-,K COETZEE,3,3,---
1414,20240106,4,2,LOOKS GOOD,33,S SADDAM,489,58.5,-,KF WONG,4,4,---
1415,20240106,4,6,I LOVE YOU,28,H HAIKAL* c3,517,56,-,HY CHENG,5,5,---
1416,20240106,4,4,ASIAN JET,30,S ANANDAN,479,57,-,SHANMUGAM,1,6,---
1417,20240106,4,1,ROSES FOR ME,34,J DANIEL c1,429,59,-,K COETZEE,10,7,---
1418,20240106,4,9,CIRCUIT STAR,21,J CHUAH,490,52.5,-,T ASOGAN,12,8,---
1419,20240106,4,11,ISLE OF SKY,20,AK LIM,463,52,-,WC LIM,8,9,---
1420,20240106,4,3,READY TO SEVENLUCK,32,KP LIM c3,490,58,-,R LINES,11,10,---
1421,20240106,4,10,I'M THE MAN,20,S RUZAINI,481,52,-,HY CHENG,2,11,---
1422,20240106,5,8,SPIDERMAN,47,KC THAM c1,472,53,-,P LEE,1,1,1.07.07
1423,20240106,5,12,ZAC ACE,44,A AZIZI* c3,459,52,-,W LOOI,6,2,---
1424,20240106,5,3,BALL AND CHAIN,51,S SADDAM,493,55,-,SHANMUGAM,7,3,---
1425,20240106,5,1,GEORGETOWN,59,SN SHIVA* c3,510,59,-,K COETZEE,10,4,---
1426,20240106,5,11,CAVANA,44,SU LIM,445,52,-,SHANMUGAM,9,5,---
1427,20240106,5,5,OCEAN LAW,50,S RUZAINI,496,54.5,-,S COOK,11,6,---
1428,20240106,5,9,NINGALOO,46,AK LIM,482,52.5,-,WC LIM,12,7,---
1429,20240106,5,6,STRAP MARKS,61,KP LIM c3,502,54.5,-,R LINES,3,8,---
1430,20240106,5,10,BILLY MOJO,45,H HAIKAL* c3,501,52,-,HY CHENG,2,9,---
1431,20240106,5,4,STAR GLORY,51,J DANIEL c1,489,55,-,K COETZEE,4,10,---
1432,20240106,5,7,ZHU CAPTAIN,48,P HARIS* c3,513,53.5,-,K COETZEE,8,11,---
1433,20240106,6,4,KNIGHT LOVE,38,S SADDAM,460,58,-,KF WONG,1,1,1.06.81
1434,20240106,6,2,KRATOS,40,P HARIS* c3,505,59,-,K COETZEE,5,2,---
1435,20240106,6,8,LISBOA STAR,32,SU LIM,448,55,-,R LINES,10,3,---
1436,20240106,6,10,TILSWORTH MALI,28,S RUZAINI,480,53,-,P LEE,7,4,---
1437,20240106,6,5,STORM TO WIN,37,A AZIZI* c3,448,57.5,-,T ASOGAN,8,5,---
1438,20240106,6,6,JAMES BOND,36,H HAIKAL* c3,441,57,-,HY CHENG,11,6,---
1439,20240106,6,3,PERFECT RUN,46,J DANIEL c1,495,58.5,-,R LINES,9,7,---
1440,20240106,6,9,PONTIANAK,28,S ANANDAN,445,53,-,SHANMUGAM,6,8,---
1441,20240106,6,7,BELLA VELOCE,33,AK LIM,553,55.5,-,K COETZEE,2,9,---
1442,20240106,7,3,LUCKY THIRTYNINE,30,KC THAM c1,447,56.5,-,F MAYNARD,5,1,1.07.24
1443,20240106,7,11,NATUREISSPEAKING,20,H HAIKAL* c3,533,52,-,P LEE,10,2,---
1444,20240106,7,10,JAPAN CAPTAIN,21,SN SHIVA* c3,471,52,-,K COETZEE,3,3,---
1445,20240106,7,2,PURPLE RAIN,32,J DANIEL c1,563,57.5,-,KF WONG,8,4,---
1446,20240106,7,4,FLYING SPIDER,26,J CHUAH,405,54.5,-,P LEE,6,5,---
1447,20240106,7,9,COUNTRY LAW,21,S SADDAM,492,52,-,S COOK,4,6,---
1448,20240106,7,5,PROVOCATEUR,22,SU LIM,507,52.5,-,S DEVA RAJ,2,7,---
1449,20240106,7,8,BOSSKU,21,S RUZAINI,481,52,-,HY CHENG,7,8,---
1450,20240106,8,10,HAPPY BIRTHDAY,46,S RUZAINI,470,52.5,-,HY CHENG,7,1,1.25.69
1451,20240106,8,4,SILENT BOSS,55,P HARIS* c3,506,57,-,S COOK,6,2,---
1452,20240106,8,6,FIRE AWAY,51,AK LIM,513,55,-,K COETZEE,11,3,---
1453,20240106,8,3,SUSPICIOUS MIND,56,S ANANDAN,491,57.5,-,SHANMUGAM,10,4,---
1454,20240106,8,5,MICHIKAWA,54,S SADDAM,440,56.5,-,F MAYNARD,9,5,---
1455,20240106,8,11,WHY NOT,46,SU LIM,510,52.5,-,WC LIM,8,6,---
1456,20240106,8,7,THAILAND CAPTAIN,50,SN SHIVA* c3,497,54.5,-,K COETZEE,5,7,---
1457,20240106,8,2,COLONEL CHIEF,56,J DANIEL c1,463,57.5,-,F MAYNARD,3,8,---
1458,20240106,8,9,FAST AND SUPER,46,KP LIM c3,425,52.5,-,PK LEONG,2,9,---
1459,20240106,8,1,INHERIT,59,H HAIKAL* c3,527,59,-,HY CHENG,4,10,---
1460,20240106,8,8,YOUARETHEBEST,48,A AZIZI* c3,529,53.5,-,W LOOI,1,11,---
