RaceDate,HorseName,RestDays
2024-10-13,LUCKY ENCOUNTER,168.0
2024-10-27,LUCKY ENCOUNTER,14.0
2024-11-20,LUCKY ENCOUNTER,24.0
2023-03-26,LUCKY ETERNITY,999.0
2023-04-30,LUCKY ETERNITY,35.0
2023-05-21,LUCKY ETERNITY,21.0
2023-06-18,LUCKY ETERNITY,28.0
2023-07-09,LUCKY ETERNITY,21.0
2023-09-17,LUCKY ETERNITY,70.0
2023-10-01,LUCKY ETERNITY,14.0
2023-11-05,LUCKY ETERNITY,35.0
2023-11-26,LUCKY ETERNITY,21.0
2023-12-17,LUCKY ETERNITY,21.0
2024-01-13,LUCKY ETERNITY,27.0
2024-02-12,LUCKY ETERNITY,30.0
2024-01-07,LUCKY FIONN,999.0
2024-01-28,LUCKY FIONN,21.0
2024-02-18,LUCKY FIONN,21.0
2024-04-28,LUCKY FIONN,70.0
2024-10-06,LUCKY FIONN,161.0
2024-12-22,LUCKY FIONN,77.0
2025-01-12,LUCKY FIONN,21.0
2022-09-18,LUCKY FUN,999.0
2022-10-09,LUCKY FUN,21.0
2022-10-26,LUCKY FUN,17.0
2023-01-15,LUCKY FUN,81.0
2023-02-05,LUCKY FUN,21.0
2023-03-05,LUCKY FUN,28.0
2023-03-22,LUCKY FUN,17.0
2023-04-26,LUCKY FUN,35.0
2023-05-13,LUCKY FUN,17.0
2023-06-04,LUCKY FUN,22.0
2023-06-18,LUCKY FUN,14.0
2023-07-01,LUCKY FUN,13.0
2023-09-24,LUCKY FUN,85.0
2023-10-15,LUCKY FUN,21.0
2023-10-25,LUCKY FUN,10.0
2023-11-19,LUCKY FUN,25.0
2023-12-03,LUCKY FUN,14.0
2024-07-14,LUCKY GENERATIONS,999.0
2024-10-20,LUCKY GENERATIONS,98.0
2024-12-11,LUCKY GENERATIONS,52.0
2024-12-26,LUCKY GENERATIONS,15.0
2025-01-08,LUCKY GENERATIONS,13.0
2022-09-11,LUCKY GOLD,999.0
2022-10-01,LUCKY GOLD,20.0
2022-10-30,LUCKY GOLD,29.0
2022-11-23,LUCKY GOLD,24.0
2022-12-21,LUCKY GOLD,28.0
2023-01-11,LUCKY GOLD,21.0
2023-02-12,LUCKY GOLD,32.0
2023-03-01,LUCKY GOLD,17.0
2023-03-19,LUCKY GOLD,18.0
2023-04-15,LUCKY GOLD,27.0
2023-05-21,LUCKY GOLD,36.0
2023-07-12,LUCKY GOLD,52.0
2023-07-16,LUCKY GOLD,4.0
2023-09-13,LUCKY GOLD,59.0
2023-10-01,LUCKY GOLD,18.0
2023-11-15,LUCKY GOLD,45.0
2023-12-06,LUCKY GOLD,21.0
2023-12-17,LUCKY GOLD,11.0
2024-01-01,LUCKY GOLD,15.0
2024-02-04,LUCKY GOLD,34.0
2024-02-28,LUCKY GOLD,24.0
2024-03-16,LUCKY GOLD,17.0
2024-03-31,LUCKY GOLD,15.0
2024-05-11,LUCKY GOLD,41.0
2024-06-23,LUCKY GOLD,43.0
2024-07-06,LUCKY GOLD,13.0
2024-09-08,LUCKY GOLD,64.0
2024-11-03,LUCKY GOLD,56.0
2024-11-17,LUCKY GOLD,14.0
2024-12-29,LUCKY GOLD,42.0
2022-09-21,LUCKY GOR,999.0
2022-10-05,LUCKY GOR,14.0
2023-06-14,LUCKY GOR,252.0
2023-06-25,LUCKY GOR,11.0
2023-07-06,LUCKY GOR,11.0
2023-09-13,LUCKY GOR,69.0
2023-09-27,LUCKY GOR,14.0
2023-10-18,LUCKY GOR,21.0
2023-11-08,LUCKY GOR,21.0
2023-12-03,LUCKY GOR,25.0
2023-12-26,LUCKY GOR,23.0
2024-07-01,LUCKY IMPACT,999.0
2024-09-15,LUCKY IMPACT,76.0
2024-11-17,LUCKY IMPACT,63.0
2024-12-22,LUCKY IMPACT,35.0
2024-06-08,LUCKY MAN,999.0
2024-10-30,LUCKY MAN,144.0
2024-11-20,LUCKY MAN,21.0
2024-12-01,LUCKY MAN,11.0
2025-01-01,LUCKY MAN,31.0
2022-10-19,LUCKY MISSILE,999.0
2022-11-09,LUCKY MISSILE,21.0
2022-12-07,LUCKY MISSILE,28.0
2022-12-28,LUCKY MISSILE,21.0
2023-01-18,LUCKY MISSILE,21.0
2023-02-08,LUCKY MISSILE,21.0
2023-03-15,LUCKY MISSILE,35.0
2023-04-06,LUCKY MISSILE,22.0
2023-05-13,LUCKY MISSILE,37.0
2023-05-24,LUCKY MISSILE,11.0
2023-07-09,LUCKY MISSILE,46.0
2022-09-11,LUCKY PATCH,999.0
2022-10-01,LUCKY PATCH,20.0
2022-10-23,LUCKY PATCH,22.0
2022-11-20,LUCKY PATCH,28.0
2023-04-15,LUCKY PLANET,999.0
2023-06-10,LUCKY PLANET,56.0
2023-07-01,LUCKY PLANET,21.0
2023-10-01,LUCKY PLANET,92.0
2023-10-29,LUCKY PLANET,28.0
2023-11-15,LUCKY PLANET,17.0
2023-12-10,LUCKY PLANET,25.0
2024-01-01,LUCKY PLANET,22.0
2024-01-21,LUCKY PLANET,20.0
2024-03-06,LUCKY PLANET,45.0
2024-05-26,LUCKY PLANET,81.0
2024-06-23,LUCKY PLANET,28.0
2024-07-10,LUCKY PLANET,17.0
2024-10-27,LUCKY PLANET,109.0
2024-11-20,LUCKY PLANET,24.0
2025-01-08,LUCKY PLANET,49.0
2022-09-14,LUCKY QUALITY,999.0
2022-09-25,LUCKY QUALITY,11.0
2022-10-16,LUCKY QUALITY,21.0
2022-10-26,LUCKY QUALITY,10.0
2022-11-12,LUCKY QUALITY,17.0
2023-04-26,LUCKY QUALITY,165.0
2023-05-13,LUCKY QUALITY,17.0
2023-05-24,LUCKY QUALITY,11.0
2023-06-10,LUCKY QUALITY,17.0
2023-07-01,LUCKY QUALITY,21.0
2023-07-09,LUCKY QUALITY,8.0
2023-09-10,LUCKY QUALITY,63.0
2023-09-24,LUCKY QUALITY,14.0
2023-10-15,LUCKY QUALITY,21.0
2023-11-05,LUCKY QUALITY,21.0
2023-11-26,LUCKY QUALITY,21.0
2023-12-20,LUCKY QUALITY,24.0
2023-12-29,LUCKY QUALITY,9.0
2024-01-17,LUCKY QUALITY,19.0
2024-01-28,LUCKY QUALITY,11.0
2024-02-28,LUCKY QUALITY,31.0
2024-03-27,LUCKY QUALITY,28.0
2024-04-14,LUCKY QUALITY,18.0
2024-04-24,LUCKY QUALITY,10.0
2024-05-08,LUCKY QUALITY,14.0
2024-05-29,LUCKY QUALITY,21.0
2024-07-14,LUCKY QUALITY,46.0
2024-09-08,LUCKY QUALITY,56.0
2024-09-15,LUCKY QUALITY,7.0
2022-09-18,LUCKY RUBY,999.0
2022-10-26,LUCKY RUBY,38.0
2022-11-12,LUCKY RUBY,17.0
2022-12-18,LUCKY RUBY,36.0
2023-01-24,LUCKY RUBY,37.0
2023-02-22,LUCKY RUBY,29.0
2023-03-05,LUCKY RUBY,11.0
2023-06-18,LUCKY RUBY,105.0
2023-10-25,LUCKY RUBY,129.0
2024-12-22,LUCKY STATEMENT,999.0
2022-09-11,LUCKY SWEYNESSE,999.0
2022-10-23,LUCKY SWEYNESSE,42.0
2022-11-20,LUCKY SWEYNESSE,28.0
2022-12-11,LUCKY SWEYNESSE,21.0
2023-01-01,LUCKY SWEYNESSE,21.0
2023-02-05,LUCKY SWEYNESSE,35.0
2023-03-19,LUCKY SWEYNESSE,42.0
2023-04-09,LUCKY SWEYNESSE,21.0
2023-04-30,LUCKY SWEYNESSE,21.0
2023-06-04,LUCKY SWEYNESSE,35.0
2023-09-10,LUCKY SWEYNESSE,98.0
2023-10-22,LUCKY SWEYNESSE,42.0
2023-11-19,LUCKY SWEYNESSE,28.0
2023-12-10,LUCKY SWEYNESSE,21.0
2024-01-28,LUCKY SWEYNESSE,49.0
2024-03-10,LUCKY SWEYNESSE,42.0
2024-04-07,LUCKY SWEYNESSE,28.0
2024-01-04,LUCKY SYMPHONY,999.0
2024-01-31,LUCKY SYMPHONY,27.0
2024-03-10,LUCKY SYMPHONY,39.0
2024-04-14,LUCKY SYMPHONY,35.0
2024-05-11,LUCKY SYMPHONY,27.0
2024-04-14,LUCKY TOUCH,999.0
2024-05-19,LUCKY TOUCH,35.0
2024-06-08,LUCKY TOUCH,20.0
2024-07-06,LUCKY TOUCH,28.0
2024-09-28,LUCKY TOUCH,84.0
2024-10-20,LUCKY TOUCH,22.0
2024-11-13,LUCKY TOUCH,24.0
2024-12-04,LUCKY TOUCH,21.0
2024-12-26,LUCKY TOUCH,22.0
2022-09-25,LUCKY VICTOR,999.0
2022-10-26,LUCKY VICTOR,31.0
2022-11-12,LUCKY VICTOR,17.0
2022-11-30,LUCKY VICTOR,18.0
2022-12-24,LUCKY VICTOR,24.0
2023-03-05,LUCKY VICTOR,71.0
2023-03-29,LUCKY VICTOR,24.0
2023-05-10,LUCKY VICTOR,42.0
2023-06-10,LUCKY VICTOR,31.0
2023-07-16,LUCKY VICTOR,36.0
2022-09-18,LUCKY WITH YOU,999.0
2022-10-16,LUCKY WITH YOU,28.0
2022-11-20,LUCKY WITH YOU,35.0
2023-01-08,LUCKY WITH YOU,49.0
2023-03-05,LUCKY WITH YOU,56.0
2023-03-19,LUCKY WITH YOU,14.0
2023-04-09,LUCKY WITH YOU,21.0
2023-06-04,LUCKY WITH YOU,56.0
2023-06-25,LUCKY WITH YOU,21.0
2023-10-15,LUCKY WITH YOU,112.0
2023-11-19,LUCKY WITH YOU,35.0
2023-12-10,LUCKY WITH YOU,21.0
2024-01-28,LUCKY WITH YOU,49.0
2024-03-10,LUCKY WITH YOU,42.0
2024-04-07,LUCKY WITH YOU,28.0
2024-04-28,LUCKY WITH YOU,21.0
2024-09-08,LUCKY WITH YOU,133.0
2024-10-20,LUCKY WITH YOU,42.0
2024-11-17,LUCKY WITH YOU,28.0
2024-12-08,LUCKY WITH YOU,21.0
2024-03-31,LUCY IN THE SKY,999.0
2024-04-14,LUCY IN THE SKY,14.0
2024-04-28,LUCY IN THE SKY,14.0
2024-05-19,LUCY IN THE SKY,21.0
2024-06-02,LUCY IN THE SKY,14.0
2024-06-23,LUCY IN THE SKY,21.0
2024-09-22,LUCY IN THE SKY,91.0
2024-10-13,LUCY IN THE SKY,21.0
2024-11-24,LUCY IN THE SKY,42.0
2024-12-08,LUCY IN THE SKY,14.0
2024-12-22,LUCY IN THE SKY,14.0
2025-01-12,LUCY IN THE SKY,21.0
2024-12-08,LUGAL,999.0
2024-11-24,LUPO SOLITARIO,999.0
2025-01-12,LUPO SOLITARIO,49.0
2023-12-10,LUXEMBOURG,999.0
2024-12-08,LUXEMBOURG,364.0
2022-10-30,LYRICAL MOTION,999.0
2022-12-14,LYRICAL MOTION,45.0
2023-01-11,LYRICAL MOTION,28.0
2023-02-01,LYRICAL MOTION,21.0
2023-02-22,LYRICAL MOTION,21.0
2023-03-22,LYRICAL MOTION,28.0
2023-06-14,LYRICAL MOTION,84.0
2023-07-12,LYRICAL MOTION,28.0
2023-10-04,LYRICAL MOTION,84.0
2023-11-08,LYRICAL MOTION,35.0
2023-12-06,LYRICAL MOTION,28.0
2023-12-29,LYRICAL MOTION,23.0
2024-01-10,LYRICAL MOTION,12.0
2024-01-31,LYRICAL MOTION,21.0
2024-02-15,LYRICAL MOTION,15.0
2024-03-06,LYRICAL MOTION,20.0
2024-05-01,LYRICAL MOTION,56.0
2024-10-09,LYRICAL MOTION,161.0
2024-11-06,LYRICAL MOTION,28.0
2024-11-27,LYRICAL MOTION,21.0
2022-09-11,M M JOHNNY,999.0
2022-10-09,M M JOHNNY,28.0
2022-11-06,M M JOHNNY,28.0
2022-11-27,M M JOHNNY,21.0
2022-12-21,M M JOHNNY,24.0
2023-01-04,M M JOHNNY,14.0
2023-01-21,M M JOHNNY,17.0
2023-02-22,M M JOHNNY,32.0
2023-03-15,M M JOHNNY,21.0
2022-10-12,M M NEBULA,999.0
2022-11-20,M M NEBULA,39.0
2023-01-04,M M NEBULA,45.0
2023-02-12,M M NEBULA,39.0
2023-02-26,M M NEBULA,14.0
2023-04-19,M M NEBULA,52.0
2023-05-10,M M NEBULA,21.0
2023-09-17,M M NEBULA,130.0
2023-09-24,M M NEBULA,7.0
2023-10-04,M M NEBULA,10.0
2023-10-25,M M NEBULA,21.0
2023-11-08,M M NEBULA,14.0
2023-12-03,M M NEBULA,25.0
2023-12-23,M M NEBULA,20.0
2024-01-17,M M NEBULA,25.0
2024-01-31,M M NEBULA,14.0
2024-03-03,M M NEBULA,32.0
2024-03-10,M M NEBULA,7.0
2024-04-03,M M NEBULA,24.0
2024-04-20,M M NEBULA,17.0
2023-01-24,M UNICORN,999.0
2023-02-05,M UNICORN,12.0
2023-03-05,M UNICORN,28.0
2023-03-19,M UNICORN,14.0
2023-05-13,M UNICORN,55.0
2023-05-24,M UNICORN,11.0
2023-06-07,M UNICORN,14.0
2023-06-28,M UNICORN,21.0
2023-09-10,M UNICORN,74.0
2023-09-27,M UNICORN,17.0
2023-10-18,M UNICORN,21.0
2023-11-22,M UNICORN,35.0
2023-12-06,M UNICORN,14.0
2024-01-04,M UNICORN,29.0
2024-01-17,M UNICORN,13.0
2024-02-28,M UNICORN,42.0
2024-03-13,M UNICORN,14.0
2024-04-03,M UNICORN,21.0
2024-05-11,M UNICORN,38.0
2024-09-28,M UNICORN,140.0
2024-10-09,M UNICORN,11.0
2024-12-04,M UNICORN,56.0
2024-12-26,M UNICORN,22.0
2024-02-04,MA COMET,999.0
2024-02-21,MA COMET,17.0
2024-03-13,MA COMET,21.0
2024-03-27,MA COMET,14.0
2024-04-24,MA COMET,28.0
2024-05-15,MA COMET,21.0
2024-06-12,MA COMET,28.0
2024-07-04,MA COMET,22.0
2024-09-11,MA COMET,69.0
2024-10-27,MA COMET,46.0
2024-11-13,MA COMET,17.0
2024-09-28,MACANESE MASTER,999.0
2024-10-06,MACANESE MASTER,8.0
2024-11-20,MACANESE MASTER,45.0
2024-12-18,MACANESE MASTER,28.0
2025-01-05,MACANESE MASTER,18.0
2022-10-23,MACH TEN,999.0
2022-12-18,MACH TEN,56.0
2023-01-21,MACH TEN,34.0
2023-02-05,MACH TEN,15.0
2023-12-17,MACH TEN,315.0
2024-01-01,MACH TEN,15.0
2023-12-10,MAD COOL,999.0
2024-04-28,MAD COOL,140.0
2024-06-12,MAGIC CONTROL,999.0
2024-09-15,MAGIC CONTROL,95.0
2024-10-01,MAGIC CONTROL,16.0
2024-11-09,MAGIC CONTROL,39.0
2025-01-01,MAGIC CONTROL,53.0
2024-12-01,MAGIC HALLOW,999.0
2024-12-29,MAGIC HALLOW,28.0
2022-10-30,MAGIC PHOENIX,999.0
2022-11-30,MAGIC PHOENIX,31.0
2022-12-28,MAGIC PHOENIX,28.0
2023-01-15,MAGIC PHOENIX,18.0
2023-05-03,MAGIC PHOENIX,108.0
2023-05-24,MAGIC PHOENIX,21.0
2023-06-28,MAGIC PHOENIX,35.0
2023-09-20,MAGIC PHOENIX,84.0
2023-10-18,MAGIC PHOENIX,28.0
2024-04-10,MAGIC PHOENIX,175.0
2024-05-01,MAGIC PHOENIX,21.0
2024-05-15,MAGIC PHOENIX,14.0
2024-06-26,MAGIC PHOENIX,42.0
2022-09-11,MAGIC SUPREME,999.0
2022-10-09,MAGIC SUPREME,28.0
2022-10-26,MAGIC SUPREME,17.0
2022-11-12,MAGIC SUPREME,17.0
2022-11-27,MAGIC SUPREME,15.0
2023-01-01,MAGIC SUPREME,35.0
2023-01-21,MAGIC SUPREME,20.0
2023-02-15,MAGIC SUPREME,25.0
2023-03-29,MAGIC SUPREME,42.0
2023-05-10,MAGIC SUPREME,42.0
2023-06-04,MAGIC SUPREME,25.0
2023-07-09,MAGIC SUPREME,35.0
2023-09-20,MAGIC SUPREME,73.0
2023-10-25,MAGIC SUPREME,35.0
2023-11-26,MAGIC SUPREME,32.0
2023-12-17,MAGIC SUPREME,21.0
2024-01-07,MAGIC SUPREME,21.0
2024-01-24,MAGIC SUPREME,17.0
2024-03-03,MAGIC SUPREME,39.0
2024-04-03,MAGIC SUPREME,31.0
2022-12-04,MAGIC TORONADO,999.0
2022-12-14,MAGIC TORONADO,10.0
2023-01-01,MAGIC TORONADO,18.0
2023-02-08,MAGIC TORONADO,38.0
2023-04-02,MAGIC TORONADO,53.0
2023-05-21,MAGIC TRAVELLER,999.0
2023-06-18,MAGIC TRAVELLER,28.0
2023-07-09,MAGIC TRAVELLER,21.0
2023-10-18,MAGIC TRAVELLER,101.0
2023-11-15,MAGIC TRAVELLER,28.0
2023-12-26,MAGIC TRAVELLER,41.0
2024-01-10,MAGIC TRAVELLER,15.0
2024-02-04,MAGIC TRAVELLER,25.0
2024-07-06,MAGIC TRAVELLER,153.0
2024-10-09,MAGIC TRAVELLER,95.0
2024-11-06,MAGIC TRAVELLER,28.0
2024-12-01,MAGIC TRAVELLER,25.0
2023-01-21,MAGNIAC,999.0
2023-02-19,MAGNIAC,29.0
2023-03-19,MAGNIAC,28.0
2023-04-12,MAGNIAC,24.0
2023-04-19,MAGNIAC,7.0
2023-05-24,MAGNIAC,35.0
2023-09-13,MAGNIAC,112.0
2023-10-01,MAGNIAC,18.0
2023-10-25,MAGNIAC,24.0
2024-01-24,MAGNIAC,91.0
2024-02-04,MAGNIAC,11.0
2024-02-21,MAGNIAC,17.0
2024-04-03,MAGNIAC,42.0
2024-04-20,MAGNIAC,17.0
2024-05-05,MAGNIAC,15.0
2024-05-29,MAGNIAC,24.0
2024-06-15,MAGNIAC,17.0
2024-09-15,MAGNIAC,92.0
2024-10-06,MAGNIAC,21.0
2024-10-30,MAGNIAC,24.0
2024-11-24,MAGNIAC,25.0
2024-12-22,MAGNIAC,28.0
2023-12-23,MAGNIFICENT NINE,999.0
2024-02-12,MAGNIFICENT NINE,51.0
2024-03-03,MAGNIFICENT NINE,20.0
2024-04-20,MAGNIFICENT NINE,48.0
2024-05-05,MAGNIFICENT NINE,15.0
2024-05-19,MAGNIFICENT NINE,14.0
2024-10-20,MAGNIFICENT NINE,154.0
2024-11-09,MAGNIFICENT NINE,20.0
2024-11-17,MAGNIFICENT NINE,8.0
2024-12-01,MAGNIFICENT NINE,14.0
2024-12-08,MAGNIFICENT NINE,7.0
2024-12-22,MAGNIFICENT NINE,14.0
2025-01-05,MAGNIFICENT NINE,14.0
2022-12-24,MAJESTIC COLOUR,999.0
2023-01-08,MAJESTIC COLOUR,15.0
2023-01-24,MAJESTIC COLOUR,16.0
2023-02-12,MAJESTIC COLOUR,19.0
2023-02-26,MAJESTIC COLOUR,14.0
2023-03-19,MAJESTIC COLOUR,21.0
2023-04-15,MAJESTIC COLOUR,27.0
2023-05-28,MAJESTIC COLOUR,43.0
2023-10-01,MAJESTIC COLOUR,126.0
2023-11-01,MAJESTIC COLOUR,31.0
2023-12-10,MAJESTIC COLOUR,39.0
2024-02-25,MAJESTIC COLOUR,77.0
2024-04-03,MAJESTIC COLOUR,38.0
2024-07-06,MAJESTIC COLOUR,94.0
2024-09-15,MAJESTIC COLOUR,71.0
2024-09-28,MAJESTIC COLOUR,13.0
2024-10-06,MAJESTIC COLOUR,8.0
2024-10-23,MAJESTIC COLOUR,17.0
2024-11-03,MAJESTIC COLOUR,11.0
2024-04-24,MAJESTIC EXPRESS,999.0
2024-05-11,MAJESTIC EXPRESS,17.0
2024-05-22,MAJESTIC EXPRESS,11.0
2024-09-08,MAJESTIC EXPRESS,109.0
2024-09-22,MAJESTIC EXPRESS,14.0
2024-10-06,MAJESTIC EXPRESS,14.0
2024-10-20,MAJESTIC EXPRESS,14.0
2024-11-03,MAJESTIC EXPRESS,14.0
2025-01-01,MAJESTIC EXPRESS,59.0
2022-12-04,MAJESTIC KNIGHT,999.0
2022-12-24,MAJESTIC KNIGHT,20.0
2023-01-15,MAJESTIC KNIGHT,22.0
2023-02-01,MAJESTIC KNIGHT,17.0
2023-03-01,MAJESTIC KNIGHT,28.0
2023-03-22,MAJESTIC KNIGHT,21.0
2023-07-06,MAJESTIC KNIGHT,106.0
2023-09-20,MAJESTIC KNIGHT,76.0
2023-10-04,MAJESTIC KNIGHT,14.0
2023-11-01,MAJESTIC KNIGHT,28.0
2023-11-29,MAJESTIC KNIGHT,28.0
2024-01-04,MAJESTIC KNIGHT,36.0
2024-02-12,MAJESTIC KNIGHT,39.0
2024-02-21,MAJESTIC KNIGHT,9.0
2024-03-13,MAJESTIC KNIGHT,21.0
2024-04-24,MAJESTIC KNIGHT,42.0
2024-05-22,MAJESTIC KNIGHT,28.0
2024-07-04,MAJESTIC KNIGHT,43.0
2024-09-08,MAJESTIC KNIGHT,66.0
2024-10-01,MAJESTIC KNIGHT,23.0
2024-10-20,MAJESTIC KNIGHT,19.0
2024-11-17,MAJESTIC KNIGHT,28.0
2024-12-01,MAJESTIC KNIGHT,14.0
2024-12-22,MAJESTIC KNIGHT,21.0
2023-12-17,MAJESTIC SPEED,999.0
2024-01-01,MAJESTIC SPEED,15.0
2024-01-31,MAJESTIC SPEED,30.0
2024-03-03,MAJESTIC SPEED,32.0
2024-09-22,MAJESTIC SPEED,203.0
2024-10-01,MAJESTIC SPEED,9.0
2022-09-25,MAJESTIC STAR,999.0
2022-10-09,MAJESTIC STAR,14.0
2022-10-30,MAJESTIC STAR,21.0
2022-12-04,MAJESTIC STAR,35.0
2023-05-17,MAJESTIC STAR,164.0
2023-06-04,MAJESTIC STAR,18.0
2023-06-14,MAJESTIC STAR,10.0
2023-10-29,MAJESTIC STAR,137.0
2023-11-08,MAJESTIC STAR,10.0
2023-12-03,MAJESTIC STAR,25.0
2023-12-26,MAJESTIC STAR,23.0
2024-01-04,MAJESTIC STAR,9.0
2022-09-21,MAJESTIC VICTORY,999.0
2022-10-12,MAJESTIC VICTORY,21.0
2022-10-30,MAJESTIC VICTORY,18.0
2022-11-23,MAJESTIC VICTORY,24.0
2023-01-04,MAJESTIC VICTORY,42.0
2023-02-08,MAJESTIC VICTORY,35.0
2023-03-01,MAJESTIC VICTORY,21.0
2023-04-06,MAJESTIC VICTORY,36.0
2023-04-26,MAJESTIC VICTORY,20.0
2023-05-17,MAJESTIC VICTORY,21.0
2023-06-07,MAJESTIC VICTORY,21.0
2023-07-12,MAJESTIC VICTORY,35.0
2023-09-27,MAJESTIC VICTORY,77.0
2023-10-15,MAJESTIC VICTORY,18.0
2023-10-29,MAJESTIC VICTORY,14.0
2023-11-29,MAJESTIC VICTORY,31.0
2023-12-20,MAJESTIC VICTORY,21.0
2024-01-10,MAJESTIC VICTORY,21.0
2024-02-15,MAJESTIC VICTORY,36.0
2024-03-13,MAJESTIC VICTORY,27.0
2022-10-01,MALDIVES,999.0
2022-10-19,MALDIVES,18.0
2022-11-06,MALDIVES,18.0
2022-12-11,MALDIVES,35.0
2022-12-28,MALDIVES,17.0
2023-01-11,MALDIVES,14.0
2023-01-21,MALDIVES,10.0
2023-02-05,MALDIVES,15.0
2023-03-11,MALDIVES,34.0
2023-03-29,MALDIVES,18.0
2023-04-12,MALDIVES,14.0
2023-05-03,MALDIVES,21.0
2023-05-10,MALDIVES,7.0
2023-05-31,MALDIVES,21.0
2023-06-14,MALDIVES,14.0
2023-09-20,MALDIVES,98.0
2023-10-04,MALDIVES,14.0
2023-10-25,MALDIVES,21.0
2023-11-08,MALDIVES,14.0
2023-11-22,MALDIVES,14.0
2023-12-13,MALDIVES,21.0
2023-07-01,MAN LIGHT,999.0
2022-09-18,MAN STAR,999.0
2022-10-09,MAN STAR,21.0
2022-11-27,MAN STAR,49.0
2022-12-18,MAN STAR,21.0
2023-01-15,MAN STAR,28.0
2023-01-24,MAN STAR,9.0
2023-02-05,MAN STAR,12.0
2023-02-12,MAN STAR,7.0
2023-03-05,MAN STAR,21.0
2023-03-29,MAN STAR,24.0
2023-05-07,MAN STAR,39.0
2023-05-10,MAN STAR,3.0
2023-06-18,MAN STAR,39.0
2023-07-01,MAN STAR,13.0
2023-09-17,MAN STAR,78.0
2023-10-25,MAN STAR,38.0
2023-12-26,MAN STAR,62.0
2022-10-30,MANAGEMENT FOLKS,999.0
2022-11-16,MANAGEMENT FOLKS,17.0
2022-11-30,MANAGEMENT FOLKS,14.0
2022-12-14,MANAGEMENT FOLKS,14.0
2023-01-18,MANAGEMENT FOLKS,35.0
2023-02-19,MANAGEMENT FOLKS,32.0
2023-03-01,MANAGEMENT FOLKS,10.0
2023-05-17,MANAGEMENT FOLKS,77.0
2023-06-14,MANAGEMENT FOLKS,28.0
2023-07-06,MANAGEMENT FOLKS,22.0
2023-10-29,MANAGEMENT FOLKS,115.0
2023-11-29,MANAGEMENT FOLKS,31.0
2023-12-23,MANAGEMENT FOLKS,24.0
2024-02-25,MANAGEMENT FOLKS,64.0
2024-11-09,MANAGEMENT FOLKS,258.0
2024-11-27,MANAGEMENT FOLKS,18.0
2024-12-22,MANAGEMENT FOLKS,25.0
2025-01-05,MANAGEMENT FOLKS,14.0
2023-07-09,MANAGEMENT HEART,999.0
2024-06-02,MANRAY HONOUR,999.0
2024-06-12,MANRAY HONOUR,10.0
2022-09-18,MANY WINS,999.0
2022-10-23,MANY WINS,35.0
2022-11-27,MANY WINS,35.0
2024-01-21,MANYTHANKS FOREVER,999.0
2024-02-12,MANYTHANKS FOREVER,22.0
2024-03-13,MANYTHANKS FOREVER,30.0
2024-04-03,MANYTHANKS FOREVER,21.0
2024-05-15,MANYTHANKS FOREVER,42.0
2024-06-08,MANYTHANKS FOREVER,24.0
2024-07-01,MANYTHANKS FOREVER,23.0
2024-10-01,MANYTHANKS FOREVER,92.0
2024-10-13,MANYTHANKS FOREVER,12.0
2024-10-30,MANYTHANKS FOREVER,17.0
2024-12-04,MANYTHANKS FOREVER,35.0
2024-12-29,MANYTHANKS FOREVER,25.0
2022-10-01,MARADO,999.0
2022-10-23,MARADO,22.0
2022-11-12,MARADO,20.0
2022-12-04,MARADO,22.0
2022-12-24,MARADO,20.0
2023-01-24,MARADO,31.0
2023-02-12,MARADO,19.0
2023-09-24,MARADO,224.0
2023-10-22,MARADO,28.0
2023-11-11,MARADO,20.0
2023-11-26,MARADO,15.0
2023-12-17,MARADO,21.0
2024-01-28,MARADO,42.0
2024-02-25,MARADO,28.0
2024-04-20,MARADO,55.0
2024-05-26,MARADO,36.0
2024-07-01,MARADO,36.0
2024-02-12,MARIO,999.0
2024-02-28,MARIO,16.0
2024-03-10,MARIO,11.0
2024-07-06,MARIO,118.0
2024-11-17,MARIO,134.0
2025-01-01,MARIO,45.0
2022-12-18,MARK THE MOMENT,999.0
2023-01-01,MARK THE MOMENT,14.0
2023-01-15,MARK THE MOMENT,14.0
2023-02-05,MARK THE MOMENT,21.0
2023-02-22,MARK THE MOMENT,17.0
2023-03-26,MARK THE MOMENT,32.0
2023-04-26,MARK THE MOMENT,31.0
2023-05-10,MARK THE MOMENT,14.0
2023-06-18,MARK THE MOMENT,39.0
2023-07-03,MARK THE MOMENT,15.0
2023-11-26,MARK THE MOMENT,146.0
2023-12-17,MARK THE MOMENT,21.0
2024-01-07,MARK THE MOMENT,21.0
2024-01-24,MARK THE MOMENT,17.0
2024-02-18,MARK THE MOMENT,25.0
2024-12-01,MARK THE MOMENT,287.0
2024-12-18,MARK THE MOMENT,17.0
2024-10-06,MARKWIN,999.0
2024-11-03,MARKWIN,28.0
2024-11-17,MARKWIN,14.0
2024-12-08,MARKWIN,21.0
2024-12-29,MARKWIN,21.0
2025-01-12,MARKWIN,14.0
2024-12-08,MARQUISAT,999.0
2022-10-09,MARVEL DRAGON,999.0
2022-11-12,MARVEL DRAGON,34.0
2022-12-11,MARVEL DRAGON,29.0
2023-01-01,MARVEL DRAGON,21.0
2023-04-15,MARVEL DRAGON,104.0
2023-05-07,MARVEL DRAGON,22.0
2023-06-10,MARVEL DRAGON,34.0
2023-07-03,MARVEL DRAGON,23.0
